	Unnamed: 0	start	end	text	speaker	mention	character	round	transaction_unit	tu_relation	da	da_conf
0	0	0.0	5.0	" Hoi, mijn naam is Robin. Hoe heet jij?"	robot			0			statement	3.334437131881710
1	1	7.0	9.0	 Alessa.	human			0			statement	3.481936454772950
2	2	9.0	10.0	 Alessa.	human			0			abandon	2.689274311065670
3	3	12.0	16.0	" Oké, leuk dat je meedoet met dit spelletje."	robot			0			statement	0.8203232288360600
4	4	16.0	19.0	 Het gaat over mijn drie vrienden.	robot			0			statement	5.2363362312316900
5	5	19.0	22.0	 Ik zal ze aan me voorstellen.	robot			0			statement	4.407968044281010
6	6	24.0	28.0	" Zie je daar de tablet, op die stand daar naast mij?"	robot			0			statement	2.836108684539800
7	7	31.0	32.0	 Ja.	human			0			pos_answer	4.317912578582760
8	8	32.0	36.0	" Als je op de knop op het scherm drukt, dan zie je mijn vrienden."	robot			0			statement	4.956076145172120
9	9	37.0	39.0	 Kijk goed naar hun gezichten.	robot			0			statement	3.9267916679382300
10	10	40.0	42.0	 Die moet je een beetje onthouden.	robot			0			opinion	3.0842502117157000
11	11	47.0	51.0	 Deze vrienden gaan overal naartoe en maken dan een foto.	robot			0			statement	3.8145439624786400
12	12	52.0	55.0	 Soms staan ze ook op de foto met anderen.	robot			0			statement	3.4819610118866000
13	13	56.0	59.0	 Wij krijgen allebei deze foto's te zien.	robot			0			statement	3.834238290786740
14	14	60.0	66.0	" Maar, op mijn foto staan mijn vrienden op een andere volgorde dan op jouw foto."	robot			0			statement	5.120061874389650
15	15	67.0	70.0	 Daar maken we een leuk spelletje van.	robot			0			statement	3.643076181411740
16	16	70.0	74.0	 Wij gaan elke ronde samen uitzoeken wie waar staat.	robot			0			statement	4.551368236541750
17	17	76.0	78.0	 Is dat oké?	robot			0			yes_no_question	3.4582459926605200
18	18	78.0	79.0	 Ja.	human			0			pos_answer	5.4217610359191900
19	19	79.0	81.0	 Het werkt als volgt.	robot			0			back-channeling	2.9404990673065200
20	20	82.0	85.0	 We gaan de vrienden een voor een langs.	robot			0			statement	3.7233316898345900
21	21	86.0	92.0	 Jij vertelt wie je op welke plek ziet en ik vertel dan op welke plek die staat in mijn vlaging.	robot			0			statement	5.13190221786499
22	22	93.0	100.0	" Als we goed overleggen, vinden we samen de juiste antwoorden en is onze score hoger."	robot			0			statement	4.785141468048100
23	23	101.0	102.0	 Leuk toch?	robot			0			comment	1.0802743434906000
24	24	104.0	106.0	 Laten we dit even oefenen.	robot			0			command	2.9838521480560300
25	25	106.0	107.0	" Nou, gaan we oefenen."	human			0			statement	1.218030333518980
26	26	107.0	110.0	 Druk maar op de knop om door te gaan naar de oeveronde.	robot			0			statement	2.6619300842285200
