	Unnamed: 0	start	end	text	speaker	mention	character	round	transaction_unit	tu_relation	da	da_conf
0	0	0.0	2.0	 Hoi! Mijn naam is Robin.	robot			0			statement	3.514939308166500
1	1	3.0	4.0	 Hoe heet jij?	robot			0			open_question_factual	3.5617268085479700
2	2	5.0	6.0	 Dennis.	human			0			statement	1.9739574193954500
3	3	8.0	11.0	" Oké, leuk dat je meedoet met dit spelletje."	robot			0			statement	0.9459381103515630
4	4	12.0	15.0	 Het gaat over mijn drie vrienden.	robot			0			statement	5.2363362312316900
5	5	16.0	18.0	 Ik zal ze aan je voorstellen.	robot			0			statement	4.214899063110350
6	6	20.0	24.0	 Zie je daar de tablet op die standaard naast mij?	robot			0			statement	3.1479332447052
7	7	25.0	26.0	 Ja.	human			0			pos_answer	4.351829528808590
8	8	26.0	30.0	" Als je op de knop op het scherm drukt, dan zie je mijn vrienden."	robot			0			statement	4.956076145172120
9	9	31.0	33.0	 Kijk goed naar hun gezicht.	robot			0			statement	3.8403027057647700
10	10	34.0	36.0	 Die moet je een beetje onthouden.	robot			0			opinion	2.9365622997283900
11	11	39.0	43.0	 Deze vrienden gaan overal naartoe en maken dan een foto.	robot			0			statement	3.8145439624786400
12	12	44.0	47.0	 Soms staan ze ook op die foto met anderen.	robot			0			statement	3.5417320728302
13	13	48.0	51.0	 Wij krijgen allebei deze foto's te zien.	robot			0			statement	4.499260902404790
14	14	52.0	58.0	 Maar op mijn foto staan mijn vrienden op een andere volgorde dan op jouw foto.	robot			0			statement	5.253235340118410
15	15	59.0	62.0	 Daar maken we een leuk spel van.	robot			0			statement	4.996688365936280
16	16	63.0	66.0	 Wij gaan elke ronde samen uitzoeken wie waar staat.	robot			0			statement	4.68618631362915
17	17	68.0	69.0	 Is dat oké?	robot			0			yes_no_question	3.4582459926605200
18	18	70.0	71.0	 Ja.	human			0			pos_answer	5.4217610359191900
19	19	72.0	73.0	 Het werkt als volgt.	robot			0			back-channeling	2.9404990673065200
20	20	74.0	77.0	 We gaan de vrienden een voor een langs.	robot			0			statement	3.7233316898345900
21	21	78.0	85.0	 Jij vertelt wie je op welke plek ziet en het vertelt dan op welke plek die staat in mijn plaatje.	robot			0			statement	5.162624835968020
22	22	86.0	92.0	" Als we goed overleggen, vinden we samen de juiste antwoorden en is onze score hoger."	robot			0			statement	4.666942596435550
23	23	93.0	94.0	 Leuk toch?	robot			0			comment	1.0802743434906000
24	24	95.0	96.0	 Ja.	human			0			pos_answer	5.313272953033450
25	25	96.0	98.0	 Laten we dit even oefenen.	robot			0			command	3.5035977363586400
26	26	99.0	102.0	 Druk maar op de knop om door te gaan naar de oeverronde.	robot			0			statement	3.2542660236358600
27	27	108.0	115.0	" Beschrijf nu maar aan mij wie er bij jou op de eerste plek staat, zodat ik begrijp wie je bedoelt."	robot			0	1		statement	2.80505108833313
28	28	117.0	120.0	Dat is de plek met het cijfer 1 erboven.	robot			0	1	continue	statement	3.9814414978027300
29	29	121.0	127.0	 Je kunt bijvoorbeeld aan mij vertellen hoe je gezicht eruit ziet of iets anders dat opvalt.	robot			0	1	continue	statement	3.3071463108062700
30	30	129.0	131.0	 Lang blond haar.	human	 Lang blond haar.	7	0	1	answer-description	statement	5.5165934562683100
31	31	132.0	135.0	" Oh ja, die staat bij mij op de tweede plek."	robot			0	1	ack	statement	2.3423523902893100
32	32	136.0	139.0	Je kan nu op het cijfer 1 tikken.	robot			0			statement	3.3085238933563200
33	33	140.0	142.0	 Er opent dan een menuotje.	robot			0			statement	3.5408947467804000
34	34	143.0	149.0	Daarin kan je het cijfer 2 invullen om aan te geven dat die op de tweede plek staat bij mij.	robot			0			statement	3.8315296173095700
35	35	150.0	156.0	" Als je dat gedaan hebt, verschijnt er een klinkje om aan te geven dat je het hebt ingevuld."	robot			0			statement	4.019284725189210
